Image #, Neuron #, Time Event,Censored,Constructs,Experiment
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D11,,72,1,29iALS,JK48-52
D11,,156,0,29iALS,JK48-52
D12,,156,0,29iALS,JK48-52
D12,,144,1,29iALS,JK48-52
D12,,144,1,29iALS,JK48-52
D12,,156,0,29iALS,JK48-52
D12,,24,1,29iALS,JK48-52
D12,,144,1,29iALS,JK48-52
D12,,156,0,29iALS,JK48-52
D12,,156,0,29iALS,JK48-52
D12,,156,0,29iALS,JK48-52
D12,,156,0,29iALS,JK48-52
D7,,156,0,29iALS,JK48-52
D7,,48,1,29iALS,JK48-52
D7,,156,0,29iALS,JK48-52
D7,,144,1,29iALS,JK48-52
D7,,144,1,29iALS,JK48-52
D7,,156,0,29iALS,JK48-52
D7,,156,0,29iALS,JK48-52
D7,,48,1,29iALS,JK48-52
D7,,156,0,29iALS,JK48-52
D7,,156,0,29iALS,JK48-52
D8,,156,0,29iALS,JK48-52
D8,,156,0,29iALS,JK48-52
D8,,156,0,29iALS,JK48-52
D8,,156,0,29iALS,JK48-52
D8,,156,0,29iALS,JK48-52
D8,,144,1,29iALS,JK48-52
D8,,24,1,29iALS,JK48-52
D8,,156,0,29iALS,JK48-52
D8,,156,0,29iALS,JK48-52
D8,,156,0,29iALS,JK48-52
D9,,156,0,29iALS,JK48-52
D9,,72,1,29iALS,JK48-52
D9,,120,1,29iALS,JK48-52
D9,,120,1,29iALS,JK48-52
D9,,156,0,29iALS,JK48-52
D9,,156,0,29iALS,JK48-52
D9,,156,0,29iALS,JK48-52
D9,,156,0,29iALS,JK48-52
D9,,156,0,29iALS,JK48-52
D9,,156,0,29iALS,JK48-52
D9,,156,0,29iALS,JK48-52
E10,,156,0,29iALS,JK48-52
E10,,156,0,29iALS,JK48-52
E10,,96,1,29iALS,JK48-52
E10,,156,0,29iALS,JK48-52
E10,,156,0,29iALS,JK48-52
E10,,156,0,29iALS,JK48-52
E10,,156,0,29iALS,JK48-52
E10,,144,1,29iALS,JK48-52
E10,,120,1,29iALS,JK48-52
E10,,48,1,29iALS,JK48-52
E10,,156,0,29iALS,JK48-52
E11,,156,0,29iALS,JK48-52
E11,,156,0,29iALS,JK48-52
E11,,120,1,29iALS,JK48-52
E11,,48,1,29iALS,JK48-52
E11,,156,0,29iALS,JK48-52
E11,,48,1,29iALS,JK48-52
E11,,156,0,29iALS,JK48-52
E11,,156,0,29iALS,JK48-52
E11,,156,0,29iALS,JK48-52
E11,,156,0,29iALS,JK48-52
E12,,24,1,29iALS,JK48-52
E12,,156,0,29iALS,JK48-52
E12,,156,0,29iALS,JK48-52
E12,,156,0,29iALS,JK48-52
E12,,156,0,29iALS,JK48-52
E12,,156,0,29iALS,JK48-52
E12,,144,1,29iALS,JK48-52
E12,,156,0,29iALS,JK48-52
E12,,156,0,29iALS,JK48-52
E12,,156,0,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E7,,48,1,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E7,,96,1,29iALS,JK48-52
E7,,156,0,29iALS,JK48-52
E8,,156,0,29iALS,JK48-52
E8,,156,0,29iALS,JK48-52
E8,,156,0,29iALS,JK48-52
E8,,48,1,29iALS,JK48-52
E8,,48,1,29iALS,JK48-52
E8,,96,1,29iALS,JK48-52
E8,,72,1,29iALS,JK48-52
E8,,156,0,29iALS,JK48-52
E8,,96,1,29iALS,JK48-52
E8,,24,1,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
E9,,72,1,29iALS,JK48-52
E9,,156,0,29iALS,JK48-52
A10,,156,0,465iCTR-LBCn1,JK48-52
A10,,48,1,465iCTR-LBCn1,JK48-52
A10,,48,1,465iCTR-LBCn1,JK48-52
A11,,156,0,465iCTR-LBCn1,JK48-52
A11,,156,0,465iCTR-LBCn1,JK48-52
A2,,156,0,52iALS,JK48-52
A2,,156,0,52iALS,JK48-52
A2,,24,1,52iALS,JK48-52
A3,,144,1,52iALS,JK48-52
A3,,96,1,52iALS,JK48-52
A3,,72,1,52iALS,JK48-52
A7,,156,0,465iCTR-LBCn1,JK48-52
A7,,156,0,465iCTR-LBCn1,JK48-52
A7,,144,1,465iCTR-LBCn1,JK48-52
A8,,120,1,465iCTR-LBCn1,JK48-52
A9,,156,0,465iCTR-LBCn1,JK48-52
A9,,144,1,465iCTR-LBCn1,JK48-52
A9,,96,1,465iCTR-LBCn1,JK48-52
B2,,156,0,52iALS,JK48-52
B2,,156,0,52iALS,JK48-52
B2,,96,1,52iALS,JK48-52
B3,,156,0,52iALS,JK48-52
B3,,120,1,52iALS,JK48-52
B3,,120,1,52iALS,JK48-52
B4,,156,0,52iALS,JK48-52
B5,,156,0,52iALS,JK48-52
B5,,156,0,52iALS,JK48-52
B5,,156,0,52iALS,JK48-52
B5,,96,1,52iALS,JK48-52
B7,,120,1,465iCTR-LBCn1,JK48-52
B7,,120,1,465iCTR-LBCn1,JK48-52
B9,,120,1,465iCTR-LBCn1,JK48-52
B9,,120,1,465iCTR-LBCn1,JK48-52
C10,,156,0,465iCTR-LBCn1,JK48-52
C11,,156,0,465iCTR-LBCn1,JK48-52
C11,,156,0,465iCTR-LBCn1,JK48-52
C11,,120,1,465iCTR-LBCn1,JK48-52
C12,,156,0,465iCTR-LBCn1,JK48-52
C12,,156,0,465iCTR-LBCn1,JK48-52
C12,,96,1,465iCTR-LBCn1,JK48-52
C3,,156,0,52iALS,JK48-52
C3,,120,1,52iALS,JK48-52
C4,,156,0,52iALS,JK48-52
C4,,156,0,52iALS,JK48-52
C5,,156,0,52iALS,JK48-52
C6,,120,1,465iCTR-LBCn1,JK48-52
C6,,120,1,465iCTR-LBCn1,JK48-52
C7,,156,0,465iCTR-LBCn1,JK48-52
C7,,156,0,465iCTR-LBCn1,JK48-52
C7,,156,0,465iCTR-LBCn1,JK48-52
C7,,144,1,465iCTR-LBCn1,JK48-52
C7,,120,1,465iCTR-LBCn1,JK48-52
C8,,48,1,465iCTR-LBCn1,JK48-52
C9,,156,0,465iCTR-LBCn1,JK48-52
C9,,120,1,465iCTR-LBCn1,JK48-52
D2,,156,0,52iALS,JK48-52
D2,,120,1,52iALS,JK48-52
D3,,156,0,52iALS,JK48-52
D3,,156,0,52iALS,JK48-52
D4,,156,0,52iALS,JK48-52
D4,,48,1,52iALS,JK48-52
D4,,24,1,52iALS,JK48-52
D5,,156,0,52iALS,JK48-52
D5,,144,1,52iALS,JK48-52
D6,,156,0,465iCTR-LBCn1,JK48-52
D6,,120,1,465iCTR-LBCn1,JK48-52
D6,,120,1,465iCTR-LBCn1,JK48-52
D6,,24,1,465iCTR-LBCn1,JK48-52
D7,,48,1,465iCTR-LBCn1,JK48-52
D8,,156,0,465iCTR-LBCn1,JK48-52
D8,,156,0,465iCTR-LBCn1,JK48-52
E11,,120,1,465iCTR-LBCn1,JK48-52
E11,,120,1,465iCTR-LBCn1,JK48-52
E11,,120,1,465iCTR-LBCn1,JK48-52
E3,,156,0,52iALS,JK48-52
E3,,156,0,52iALS,JK48-52
E4,,156,0,52iALS,JK48-52
E4,,156,0,52iALS,JK48-52
E4,,120,1,52iALS,JK48-52
E5,,156,0,52iALS,JK48-52
E5,,144,1,52iALS,JK48-52
E5,,48,1,52iALS,JK48-52
E6,,96,1,465iCTR-LBCn1,JK48-52
E7,,156,0,465iCTR-LBCn1,JK48-52
E7,,156,0,465iCTR-LBCn1,JK48-52
E7,,120,1,465iCTR-LBCn1,JK48-52
E7,,48,1,465iCTR-LBCn1,JK48-52
E8,,156,0,465iCTR-LBCn1,JK48-52
E8,,120,1,465iCTR-LBCn1,JK48-52
E8,,72,1,465iCTR-LBCn1,JK48-52
E9,,96,1,465iCTR-LBCn1,JK48-52
F11,,156,0,465iCTR-LBCn1,JK48-52
F11,,156,0,465iCTR-LBCn1,JK48-52
F11,,120,1,465iCTR-LBCn1,JK48-52
F2,,156,0,52iALS,JK48-52
F2,,144,1,52iALS,JK48-52
F2,,120,1,52iALS,JK48-52
F2,,96,1,52iALS,JK48-52
F2,,48,1,52iALS,JK48-52
F4,,156,0,52iALS,JK48-52
F4,,156,0,52iALS,JK48-52
F4,,156,0,52iALS,JK48-52
F4,,144,1,52iALS,JK48-52
F5,,156,0,52iALS,JK48-52
F5,,144,1,52iALS,JK48-52
F5,,120,1,52iALS,JK48-52
F5,,96,1,52iALS,JK48-52
F5,,72,1,52iALS,JK48-52
F7,,156,0,465iCTR-LBCn1,JK48-52
F7,,144,1,465iCTR-LBCn1,JK48-52
F7,,120,1,465iCTR-LBCn1,JK48-52
F8,,156,0,465iCTR-LBCn1,JK48-52
F8,,156,0,465iCTR-LBCn1,JK48-52
F9,,156,0,465iCTR-LBCn1,JK48-52
F9,,156,0,465iCTR-LBCn1,JK48-52
F9,,120,1,465iCTR-LBCn1,JK48-52
G10,,156,0,465iCTR-LBCn1,JK48-52
G10,,120,1,465iCTR-LBCn1,JK48-52
G10,,48,1,465iCTR-LBCn1,JK48-52
G11,,48,1,465iCTR-LBCn1,JK48-52
G2,,156,0,52iALS,JK48-52
G2,,120,1,52iALS,JK48-52
G2,,72,1,52iALS,JK48-52
G3,,120,1,52iALS,JK48-52
G4,,120,1,52iALS,JK48-52
G4,,120,1,52iALS,JK48-52
G5,,156,0,52iALS,JK48-52
G6,,156,0,465iCTR-LBCn1,JK48-52
G7,,156,0,465iCTR-LBCn1,JK48-52
G7,,120,1,465iCTR-LBCn1,JK48-52
G9,,156,0,465iCTR-LBCn1,JK48-52
G9,,156,0,465iCTR-LBCn1,JK48-52
H10,,156,0,465iCTR-LBCn1,JK48-52
H10,,156,0,465iCTR-LBCn1,JK48-52
H10,,156,0,465iCTR-LBCn1,JK48-52
H10,,156,0,465iCTR-LBCn1,JK48-52
H10,,120,1,465iCTR-LBCn1,JK48-52
H11,,156,0,465iCTR-LBCn1,JK48-52
H4,,120,1,52iALS,JK48-52
H5,,156,0,52iALS,JK48-52
H8,,120,1,465iCTR-LBCn1,JK48-52
H9,,48,1,465iCTR-LBCn1,JK48-52
A10,,156,0,188iCTR-LBCn3,JK48-52
A10,,156,0,188iCTR-LBCn3,JK48-52
A10,,156,0,188iCTR-LBCn3,JK48-52
A10,,156,0,188iCTR-LBCn3,JK48-52
A10,,156,0,188iCTR-LBCn3,JK48-52
A10,,156,0,188iCTR-LBCn3,JK48-52
A11,,156,0,188iCTR-LBCn3,JK48-52
A11,,156,0,188iCTR-LBCn3,JK48-52
A11,,156,0,188iCTR-LBCn3,JK48-52
A11,,156,0,188iCTR-LBCn3,JK48-52
A4,,156,0,188iCTR-LBCn3,JK48-52
A4,,156,0,188iCTR-LBCn3,JK48-52
A4,,156,0,188iCTR-LBCn3,JK48-52
A4,,156,0,188iCTR-LBCn3,JK48-52
A5,,156,0,188iCTR-LBCn3,JK48-52
A5,,156,0,188iCTR-LBCn3,JK48-52
A6,,156,0,188iCTR-LBCn3,JK48-52
A6,,156,0,188iCTR-LBCn3,JK48-52
A7,,156,0,188iCTR-LBCn3,JK48-52
A7,,156,0,188iCTR-LBCn3,JK48-52
A7,,156,0,188iCTR-LBCn3,JK48-52
A7,,156,0,188iCTR-LBCn3,JK48-52
A7,,156,0,188iCTR-LBCn3,JK48-52
A7,,156,0,188iCTR-LBCn3,JK48-52
A7,,156,0,188iCTR-LBCn3,JK48-52
A8,,156,0,188iCTR-LBCn3,JK48-52
A8,,156,0,188iCTR-LBCn3,JK48-52
A8,,156,0,188iCTR-LBCn3,JK48-52
A9,,156,0,188iCTR-LBCn3,JK48-52
A9,,156,0,188iCTR-LBCn3,JK48-52
A9,,156,0,188iCTR-LBCn3,JK48-52
B10,,156,0,188iCTR-LBCn3,JK48-52
B10,,156,0,188iCTR-LBCn3,JK48-52
B10,,156,0,188iCTR-LBCn3,JK48-52
B10,,156,0,188iCTR-LBCn3,JK48-52
B10,,156,0,188iCTR-LBCn3,JK48-52
B10,,156,0,188iCTR-LBCn3,JK48-52
B10,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B11,,156,0,188iCTR-LBCn3,JK48-52
B4,,156,0,188iCTR-LBCn3,JK48-52
B4,,156,0,188iCTR-LBCn3,JK48-52
B4,,156,0,188iCTR-LBCn3,JK48-52
B4,,156,0,188iCTR-LBCn3,JK48-52
B4,,156,0,188iCTR-LBCn3,JK48-52
B4,,156,0,188iCTR-LBCn3,JK48-52
B6,,156,0,188iCTR-LBCn3,JK48-52
B6,,156,0,188iCTR-LBCn3,JK48-52
B6,,156,0,188iCTR-LBCn3,JK48-52
B6,,156,0,188iCTR-LBCn3,JK48-52
B6,,156,0,188iCTR-LBCn3,JK48-52
B8,,156,0,188iCTR-LBCn3,JK48-52
B8,,156,0,188iCTR-LBCn3,JK48-52
B8,,156,0,188iCTR-LBCn3,JK48-52
B9,,156,0,188iCTR-LBCn3,JK48-52
B9,,156,0,188iCTR-LBCn3,JK48-52
B9,,156,0,188iCTR-LBCn3,JK48-52
B9,,156,0,188iCTR-LBCn3,JK48-52
B9,,156,0,188iCTR-LBCn3,JK48-52
B9,,156,0,188iCTR-LBCn3,JK48-52
B9,,156,0,188iCTR-LBCn3,JK48-52
C10,,156,0,188iCTR-LBCn3,JK48-52
C10,,156,0,188iCTR-LBCn3,JK48-52
C10,,156,0,188iCTR-LBCn3,JK48-52
C10,,156,0,188iCTR-LBCn3,JK48-52
C10,,156,0,188iCTR-LBCn3,JK48-52
C10,,156,0,188iCTR-LBCn3,JK48-52
C10,,156,0,188iCTR-LBCn3,JK48-52
C11,,156,0,188iCTR-LBCn3,JK48-52
C11,,156,0,188iCTR-LBCn3,JK48-52
C11,,156,0,188iCTR-LBCn3,JK48-52
C11,,156,0,188iCTR-LBCn3,JK48-52
C11,,156,0,188iCTR-LBCn3,JK48-52
C11,,156,0,188iCTR-LBCn3,JK48-52
C11,,156,0,188iCTR-LBCn3,JK48-52
C11,,156,0,188iCTR-LBCn3,JK48-52
C4,,156,0,188iCTR-LBCn3,JK48-52
C4,,156,0,188iCTR-LBCn3,JK48-52
C4,,156,0,188iCTR-LBCn3,JK48-52
C4,,156,0,188iCTR-LBCn3,JK48-52
C4,,156,0,188iCTR-LBCn3,JK48-52
C4,,156,0,188iCTR-LBCn3,JK48-52
C4,,156,0,188iCTR-LBCn3,JK48-52
C5,,156,0,188iCTR-LBCn3,JK48-52
C5,,156,0,188iCTR-LBCn3,JK48-52
C5,,156,0,188iCTR-LBCn3,JK48-52
C5,,156,0,188iCTR-LBCn3,JK48-52
C6,,156,0,188iCTR-LBCn3,JK48-52
C6,,156,0,188iCTR-LBCn3,JK48-52
C6,,156,0,188iCTR-LBCn3,JK48-52
C6,,156,0,188iCTR-LBCn3,JK48-52
C6,,156,0,188iCTR-LBCn3,JK48-52
C6,,156,0,188iCTR-LBCn3,JK48-52
C6,,156,0,188iCTR-LBCn3,JK48-52
C8,,156,0,188iCTR-LBCn3,JK48-52
C8,,156,0,188iCTR-LBCn3,JK48-52
C8,,156,0,188iCTR-LBCn3,JK48-52
C8,,156,0,188iCTR-LBCn3,JK48-52
C8,,156,0,188iCTR-LBCn3,JK48-52
C8,,156,0,188iCTR-LBCn3,JK48-52
C9,,156,0,188iCTR-LBCn3,JK48-52
C9,,156,0,188iCTR-LBCn3,JK48-52
C9,,156,0,188iCTR-LBCn3,JK48-52
D10,,156,0,188iCTR-LBCn3,JK48-52
D10,,156,0,188iCTR-LBCn3,JK48-52
D10,,156,0,188iCTR-LBCn3,JK48-52
D10,,156,0,188iCTR-LBCn3,JK48-52
D10,,156,0,188iCTR-LBCn3,JK48-52
D11,,156,0,188iCTR-LBCn3,JK48-52
D11,,156,0,188iCTR-LBCn3,JK48-52
D11,,156,0,188iCTR-LBCn3,JK48-52
D11,,156,0,188iCTR-LBCn3,JK48-52
D11,,156,0,188iCTR-LBCn3,JK48-52
D11,,156,0,188iCTR-LBCn3,JK48-52
D4,,156,0,188iCTR-LBCn3,JK48-52
D4,,156,0,188iCTR-LBCn3,JK48-52
D4,,156,0,188iCTR-LBCn3,JK48-52
D4,,156,0,188iCTR-LBCn3,JK48-52
D5,,156,0,188iCTR-LBCn3,JK48-52
D6,,156,0,188iCTR-LBCn3,JK48-52
D6,,156,0,188iCTR-LBCn3,JK48-52
D6,,156,0,188iCTR-LBCn3,JK48-52
D6,,156,0,188iCTR-LBCn3,JK48-52
D6,,156,0,188iCTR-LBCn3,JK48-52
D7,,156,0,188iCTR-LBCn3,JK48-52
D7,,156,0,188iCTR-LBCn3,JK48-52
D7,,156,0,188iCTR-LBCn3,JK48-52
D8,,156,0,188iCTR-LBCn3,JK48-52
D8,,156,0,188iCTR-LBCn3,JK48-52
D8,,156,0,188iCTR-LBCn3,JK48-52
D8,,156,0,188iCTR-LBCn3,JK48-52
D8,,156,0,188iCTR-LBCn3,JK48-52
D9,,156,0,188iCTR-LBCn3,JK48-52
D9,,156,0,188iCTR-LBCn3,JK48-52
D9,,156,0,188iCTR-LBCn3,JK48-52
D9,,156,0,188iCTR-LBCn3,JK48-52
E10,,156,0,188iCTR-LBCn3,JK48-52
E10,,156,0,188iCTR-LBCn3,JK48-52
E10,,156,0,188iCTR-LBCn3,JK48-52
E10,,156,0,188iCTR-LBCn3,JK48-52
E10,,156,0,188iCTR-LBCn3,JK48-52
E11,,156,0,188iCTR-LBCn3,JK48-52
E11,,156,0,188iCTR-LBCn3,JK48-52
E11,,156,0,188iCTR-LBCn3,JK48-52
E4,,156,0,188iCTR-LBCn3,JK48-52
E4,,156,0,188iCTR-LBCn3,JK48-52
E4,,156,0,188iCTR-LBCn3,JK48-52
E4,,156,0,188iCTR-LBCn3,JK48-52
E4,,156,0,188iCTR-LBCn3,JK48-52
E4,,156,0,188iCTR-LBCn3,JK48-52
E5,,156,0,188iCTR-LBCn3,JK48-52
E5,,156,0,188iCTR-LBCn3,JK48-52
E5,,156,0,188iCTR-LBCn3,JK48-52
E5,,156,0,188iCTR-LBCn3,JK48-52
E5,,156,0,188iCTR-LBCn3,JK48-52
E7,,156,0,188iCTR-LBCn3,JK48-52
E7,,156,0,188iCTR-LBCn3,JK48-52
E7,,156,0,188iCTR-LBCn3,JK48-52
E7,,156,0,188iCTR-LBCn3,JK48-52
E7,,156,0,188iCTR-LBCn3,JK48-52
E8,,156,0,188iCTR-LBCn3,JK48-52
E8,,156,0,188iCTR-LBCn3,JK48-52
E8,,156,0,188iCTR-LBCn3,JK48-52
E9,,156,0,188iCTR-LBCn3,JK48-52
E9,,156,0,188iCTR-LBCn3,JK48-52
E9,,156,0,188iCTR-LBCn3,JK48-52
E9,,156,0,188iCTR-LBCn3,JK48-52
E9,,156,0,188iCTR-LBCn3,JK48-52
F4,,156,0,188iCTR-LBCn3,JK48-52
F4,,156,0,188iCTR-LBCn3,JK48-52
F4,,156,0,188iCTR-LBCn3,JK48-52
F4,,156,0,188iCTR-LBCn3,JK48-52
F4,,156,0,188iCTR-LBCn3,JK48-52
F4,,156,0,188iCTR-LBCn3,JK48-52
F7,,156,0,188iCTR-LBCn3,JK48-52
F7,,156,0,188iCTR-LBCn3,JK48-52
F7,,156,0,188iCTR-LBCn3,JK48-52
F8,,156,0,188iCTR-LBCn3,JK48-52
F8,,156,0,188iCTR-LBCn3,JK48-52
F8,,156,0,188iCTR-LBCn3,JK48-52
F8,,156,0,188iCTR-LBCn3,JK48-52
F8,,156,0,188iCTR-LBCn3,JK48-52
F8,,156,0,188iCTR-LBCn3,JK48-52
G10,,156,0,188iCTR-LBCn3,JK48-52
G10,,156,0,188iCTR-LBCn3,JK48-52
G10,,156,0,188iCTR-LBCn3,JK48-52
G11,,156,0,188iCTR-LBCn3,JK48-52
G11,,156,0,188iCTR-LBCn3,JK48-52
G11,,156,0,188iCTR-LBCn3,JK48-52
G11,,156,0,188iCTR-LBCn3,JK48-52
G11,,156,0,188iCTR-LBCn3,JK48-52
A11,,156,1,188iCTR-LBCn3,JK48-52
A6,,156,1,188iCTR-LBCn3,JK48-52
A7,,156,1,188iCTR-LBCn3,JK48-52
A8,,156,1,188iCTR-LBCn3,JK48-52
A9,,156,1,188iCTR-LBCn3,JK48-52
B4,,156,1,188iCTR-LBCn3,JK48-52
B6,,156,1,188iCTR-LBCn3,JK48-52
C10,,156,1,188iCTR-LBCn3,JK48-52
D5,,156,1,188iCTR-LBCn3,JK48-52
D5,,156,1,188iCTR-LBCn3,JK48-52
D5,,156,1,188iCTR-LBCn3,JK48-52
D8,,156,1,188iCTR-LBCn3,JK48-52
E11,,156,1,188iCTR-LBCn3,JK48-52
E11,,156,1,188iCTR-LBCn3,JK48-52
F4,,156,1,188iCTR-LBCn3,JK48-52
F7,,156,1,188iCTR-LBCn3,JK48-52
G10,,156,1,188iCTR-LBCn3,JK48-52
A10,,144,1,188iCTR-LBCn3,JK48-52
A10,,144,1,188iCTR-LBCn3,JK48-52
A11,,144,1,188iCTR-LBCn3,JK48-52
A4,,144,1,188iCTR-LBCn3,JK48-52
A5,,144,1,188iCTR-LBCn3,JK48-52
A5,,144,1,188iCTR-LBCn3,JK48-52
A6,,144,1,188iCTR-LBCn3,JK48-52
A9,,144,1,188iCTR-LBCn3,JK48-52
B11,,144,1,188iCTR-LBCn3,JK48-52
B4,,144,1,188iCTR-LBCn3,JK48-52
B5,,144,1,188iCTR-LBCn3,JK48-52
B5,,144,1,188iCTR-LBCn3,JK48-52
B5,,144,1,188iCTR-LBCn3,JK48-52
B6,,144,1,188iCTR-LBCn3,JK48-52
C11,,144,1,188iCTR-LBCn3,JK48-52
C4,,144,1,188iCTR-LBCn3,JK48-52
C5,,144,1,188iCTR-LBCn3,JK48-52
C8,,144,1,188iCTR-LBCn3,JK48-52
C9,,144,1,188iCTR-LBCn3,JK48-52
D10,,144,1,188iCTR-LBCn3,JK48-52
D10,,144,1,188iCTR-LBCn3,JK48-52
D10,,144,1,188iCTR-LBCn3,JK48-52
D11,,144,1,188iCTR-LBCn3,JK48-52
D5,,144,1,188iCTR-LBCn3,JK48-52
D6,,144,1,188iCTR-LBCn3,JK48-52
D7,,144,1,188iCTR-LBCn3,JK48-52
D8,,144,1,188iCTR-LBCn3,JK48-52
D8,,144,1,188iCTR-LBCn3,JK48-52
D8,,144,1,188iCTR-LBCn3,JK48-52
E10,,144,1,188iCTR-LBCn3,JK48-52
E11,,144,1,188iCTR-LBCn3,JK48-52
E11,,144,1,188iCTR-LBCn3,JK48-52
E7,,144,1,188iCTR-LBCn3,JK48-52
E9,,144,1,188iCTR-LBCn3,JK48-52
E9,,144,1,188iCTR-LBCn3,JK48-52
F4,,144,1,188iCTR-LBCn3,JK48-52
F7,,144,1,188iCTR-LBCn3,JK48-52
F7,,144,1,188iCTR-LBCn3,JK48-52
F7,,144,1,188iCTR-LBCn3,JK48-52
F8,,144,1,188iCTR-LBCn3,JK48-52
F8,,144,1,188iCTR-LBCn3,JK48-52
F8,,144,1,188iCTR-LBCn3,JK48-52
A11,,120,1,188iCTR-LBCn3,JK48-52
A4,,120,1,188iCTR-LBCn3,JK48-52
A5,,120,1,188iCTR-LBCn3,JK48-52
A6,,120,1,188iCTR-LBCn3,JK48-52
B10,,120,1,188iCTR-LBCn3,JK48-52
B4,,120,1,188iCTR-LBCn3,JK48-52
B6,,120,1,188iCTR-LBCn3,JK48-52
B9,,120,1,188iCTR-LBCn3,JK48-52
E8,,120,1,188iCTR-LBCn3,JK48-52
E8,,120,1,188iCTR-LBCn3,JK48-52
E9,,120,1,188iCTR-LBCn3,JK48-52
F4,,120,1,188iCTR-LBCn3,JK48-52
G6,,120,1,188iCTR-LBCn3,JK48-52
A5,,96,1,188iCTR-LBCn3,JK48-52
A6,,96,1,188iCTR-LBCn3,JK48-52
A6,,96,1,188iCTR-LBCn3,JK48-52
A8,,96,1,188iCTR-LBCn3,JK48-52
C4,,96,1,188iCTR-LBCn3,JK48-52
C5,,96,1,188iCTR-LBCn3,JK48-52
C6,,96,1,188iCTR-LBCn3,JK48-52
C9,,96,1,188iCTR-LBCn3,JK48-52
C9,,96,1,188iCTR-LBCn3,JK48-52
D5,,96,1,188iCTR-LBCn3,JK48-52
D6,,96,1,188iCTR-LBCn3,JK48-52
D6,,96,1,188iCTR-LBCn3,JK48-52
D7,,96,1,188iCTR-LBCn3,JK48-52
D7,,96,1,188iCTR-LBCn3,JK48-52
D9,,96,1,188iCTR-LBCn3,JK48-52
D9,,96,1,188iCTR-LBCn3,JK48-52
E10,,96,1,188iCTR-LBCn3,JK48-52
E5,,96,1,188iCTR-LBCn3,JK48-52
G10,,96,1,188iCTR-LBCn3,JK48-52
G11,,96,1,188iCTR-LBCn3,JK48-52
A10,,72,1,188iCTR-LBCn3,JK48-52
A11,,72,1,188iCTR-LBCn3,JK48-52
A4,,72,1,188iCTR-LBCn3,JK48-52
A4,,72,1,188iCTR-LBCn3,JK48-52
A5,,72,1,188iCTR-LBCn3,JK48-52
A6,,72,1,188iCTR-LBCn3,JK48-52
A6,,72,1,188iCTR-LBCn3,JK48-52
A8,,72,1,188iCTR-LBCn3,JK48-52
A8,,72,1,188iCTR-LBCn3,JK48-52
A9,,72,1,188iCTR-LBCn3,JK48-52
B11,,72,1,188iCTR-LBCn3,JK48-52
B5,,72,1,188iCTR-LBCn3,JK48-52
B6,,72,1,188iCTR-LBCn3,JK48-52
C10,,72,1,188iCTR-LBCn3,JK48-52
C6,,72,1,188iCTR-LBCn3,JK48-52
C8,,72,1,188iCTR-LBCn3,JK48-52
D4,,72,1,188iCTR-LBCn3,JK48-52
D4,,72,1,188iCTR-LBCn3,JK48-52
D4,,72,1,188iCTR-LBCn3,JK48-52
D7,,72,1,188iCTR-LBCn3,JK48-52
E5,,72,1,188iCTR-LBCn3,JK48-52
E5,,72,1,188iCTR-LBCn3,JK48-52
E5,,72,1,188iCTR-LBCn3,JK48-52
E8,,72,1,188iCTR-LBCn3,JK48-52
F7,,72,1,188iCTR-LBCn3,JK48-52
G10,,72,1,188iCTR-LBCn3,JK48-52
G10,,72,1,188iCTR-LBCn3,JK48-52
G10,,72,1,188iCTR-LBCn3,JK48-52
G11,,72,1,188iCTR-LBCn3,JK48-52
A6,,48,1,188iCTR-LBCn3,JK48-52
B4,,48,1,188iCTR-LBCn3,JK48-52
B5,,48,1,188iCTR-LBCn3,JK48-52
B5,,48,1,188iCTR-LBCn3,JK48-52
B8,,48,1,188iCTR-LBCn3,JK48-52
C5,,48,1,188iCTR-LBCn3,JK48-52
D10,,48,1,188iCTR-LBCn3,JK48-52
D5,,48,1,188iCTR-LBCn3,JK48-52
